cont_title,dma,cont_recog_start_time,cont_recog_end_time,show_name,genre,overview
Yellowstone,New York,11/16/22 0:00,11/16/22 0:14,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Friends,Boise,11/16/22 0:28,11/16/22 0:29,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,Marquette,11/16/22 0:00,11/16/22 0:13,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Knoxville,11/16/22 0:12,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Houston,11/16/22 0:02,11/16/22 0:02,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Chattanooga,11/16/22 0:00,11/16/22 0:20,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Flint-Saginaw-Bay City,11/16/22 0:48,11/16/22 0:54,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Knoxville,11/16/22 0:02,11/16/22 0:39,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Kansas City,11/16/22 0:00,11/16/22 0:22,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Greensboro-H.Point-W.Salem,11/16/22 0:00,11/16/22 0:27,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
